,security_type,symbol,name,primary_exchange,currency,sector
sec-s-402ad031c8a342b284a3182d14a1f991,exchange_traded_fund,SYLD,Purpose Strategic Yield Fund ETF,TSX,CAD,ETFs
sec-s-10bd29478fcd49d7837a0db146e0b7cf,exchange_traded_fund,FCCB,Fidelity Systematic Canadian Bond Index ETF Ser L,TSX,CAD,
sec-s-f7b2dadcc0604af093cb478c52cea03f,exchange_traded_fund,FCHH,Fidelity Systematic U.S. High Yield Bnd Curr Neutral ETF Ser L,TSX,CAD,
sec-s-8be4f9baea9a48a4b1b8aae1c53c9bf2,exchange_traded_fund,FCHY,Fidelity Systematic U.S. High Yield Bond ETF Ser L,TSX,CAD,
sec-s-200f7069835f4c068fee9cbe05397fad,exchange_traded_fund,DXB,Dynamic Active Tactical Bond ETF,TSX,CAD,ETFs
sec-s-27d5654f0416442fbc148539bdfb3549,exchange_traded_fund,HARB.J,Horizons Tactical Absolute Return Bond ETF Dividend Ser,TSX,CAD,
sec-s-090cb6fcd064412aaabd579ec0129309,exchange_traded_fund,HARB,Horizons Tactical Absolute Return Bond ETF Total Return Ser,TSX,CAD,
sec-s-386dffd383b04a52a59ffaaf471e446b,exchange_traded_fund,FTB,First Trust Tactical Bond Index ETF,TSX,CAD,ETFs
sec-s-df67f2c1a8f74718acd44fe0a87bd9ff,exchange_traded_fund,RQL,RBC Target 2024 Corporate Bond Index ETF,TSX,CAD,
sec-s-0533959265f14e74b7e882bb986facb5,exchange_traded_fund,RQK,RBC Target 2023 Corp Bond Index ETF,TSX,CAD,ETFs
sec-s-b5fc85748d9042909bb865fdd7fa0843,exchange_traded_fund,RQN,RBC Target 2025 Corporate Bond Index ETF - CAD,TSX,CAD,
sec-s-008a9dc2218448039e24a4b6f666fd72,exchange_traded_fund,ZZZD,BMO Tactical Dividend ETF Fund,TSX,CAD,
sec-s-71109be8c4044b73acd26d12e8227081,exchange_traded_fund,RTA,Purpose Tactical Asset Allocation Fund,AEQUITAS NEO EXCHANGE,CAD,
sec-s-77795e084e044d33aa86e800f608e23b,exchange_traded_fund,PHW,Purpose International Tactical Hedged Equity Fund ETF,TSX,CAD,ETFs
sec-s-f72cf23081d145cebbae9ce53e63d5b0,exchange_traded_fund,PHE,Purpose Tactical Hedged Equity Fund,TSX,CAD,ETFs
sec-s-cfe8fa8e084b44c9a6fe005544f3431c,exchange_traded_fund,RQO,RBC Target 2026 Corporate Bond Index ETF CAD,TSX,CAD,
sec-s-323ba225ee1a4903bb11b6655aa3e3d5,exchange_traded_fund,PHE.B,Purpose Tactical Hedged Equity Fund NON-CURRENCY HEDGED SHARES,TSX,CAD,ETFs
sec-s-5cd2aebbc69443f69d8e5ac91676d1ef,exchange_traded_fund,RQP,RBC Target 2027 Corporate Bond Index ETF CAD,TSX,CAD,
sec-s-9472fbfdd6414dd9be14401b0cc24673,exchange_traded_fund,RQJ,RBC Target 2022 Corporate Bond Index,TSX,CAD,ETFs
sec-s-3093026cac904fb28ed4fcdb1a421753,exchange_traded_fund,TCSB,TD Select Short Term Corporate Bond Ladder ETF,TSX,CAD,
sec-s-881f1be15070446eb712258696f2f015,exchange_traded_fund,TCLV,TD Q Canadian Low Volatility ETF CAD,TSX,CAD,
sec-s-42e19a9cadc6424cbb0e1eec3114d075,exchange_traded_fund,TCLB,TD Canadian Long Term Federal Bond ETF,TSX,CAD,
sec-s-7d04fa9ee67a4f7c8b0ded456a11492e,exchange_traded_fund,TPAY,TD Income Builder ETF,TSX,CAD,
sec-s-0c52f65c875d4ddab6999b02f745bbe4,exchange_traded_fund,TDB,TD Canadian Aggregate Bond Index ETF,TSX,CAD,ETFs
sec-s-4bb483bafd7344948c35ab16e5cf5663,exchange_traded_fund,TDOC,TD Global Healthcare Leaders Index ETF,TSX,CAD,
sec-s-07e67d4d79944ce982799e3c3ba6eae6,exchange_traded_fund,TPU,TD U.S. Equity Index ETF,TSX,CAD,
sec-s-89e03ff4f7064ace99420d23552d418a,exchange_traded_fund,TQCD,TD Q Canadian Dividend ETF,TSX,CAD,
sec-s-a8cce9144ee843dcbdbf1e2c8f4167be,exchange_traded_fund,TTP,TD Canadian Equity Index ETF,TSX,CAD,ETFs
sec-s-074962391b884a3f90fa1a08e3828d1a,exchange_traded_fund,TPRF,TD Active Preferred Share ETF,TSX,CAD,
sec-s-f4078a4c90204cd8805f6f05600bcbbc,exchange_traded_fund,TPE,TD International Equity Index ETF,TSX,CAD,ETFs
sec-s-2e9de4fe0c544b12bd4d68b6cb00703b,exchange_traded_fund,TQGM,TD Q Global Multifactor ETF,TSX,CAD,
sec-s-9621787f448b4d19a6a9c66b2ba4b6c2,exchange_traded_fund,TGFI,TD Active Global Income ETF,TSX,CAD,
sec-s-8acedc96f76c48ab819d4892e04309fe,exchange_traded_fund,TQGD,TD Q Global Dividend ETF,TSX,CAD,
sec-s-239e6ce120314dd49bbe7d7666d4a258,exchange_traded_fund,TULV,TD Q U.S. Low Volatility ETF,TSX,CAD,
sec-s-31844b5ad585406299e6fc2b4cc13749,exchange_traded_fund,TMEI,TD Morningstar ESG International Equity Index ETF,TSX,CAD,
sec-s-50437748a61245868366b6ae24316170,exchange_traded_fund,TINF,TD Active Global Infrastructure Equity ETF,TSX,CAD,
sec-s-e8f85912271640e4a70a2f02f39908b8,exchange_traded_fund,TUED,TD Active U.S. Enhanced Dividend ETF  CAD,TSX,CAD,
sec-s-d5a3c6f5a9b34ff5963bce50b3d7fd68,exchange_traded_fund,TGRE,TD Active Global Real Estate Equity ETF,TSX,CAD,
sec-s-039cb3a46bd44ad193f72e3360ca9d14,exchange_traded_fund,TMEC,TD Morningstar ESG Canada Equity Index ETF,TSX,CAD,
sec-s-8509bf1de11f460d8f22bae225f1c54c,exchange_traded_fund,TILV,TD Q International Low Volatility ETF,TSX,CAD,
sec-s-881f1be15070446eb712258696f2f015,exchange_traded_fund,TCLV,TD Q Canadian Low Volatility ETF CAD,TSX,CAD,
sec-s-a5f94e3f34c1464795f56e8360b6188b,exchange_traded_fund,TULB,TD U.S. Long Term Treasury Bond ETF,TSX,CAD,
sec-s-aa01e8140d3e4bbeb2f70d4db1ce2292,exchange_traded_fund,TGGR,TD Active Global Equity Growth ETF,TSX,CAD,
sec-s-aad5d3d840a14ea98dbf95ffadf51fa5,exchange_traded_fund,TOCC,TD One Click Conservative ETF Portfolio,TSX,CAD,
sec-s-e2df1da01ac448d1a8a28d0b4b90f61b,exchange_traded_fund,TEC,TD Global Tech Leaders Index ETF,TSX,CAD,ETFs
sec-s-e57ad1b21425485b9d6cac0a8b0bd4b7,exchange_traded_fund,THU,TD U.S. Equity CAD Hedged Index ETF,TSX,CAD,
sec-s-f5c974eca0714ec4ac0ccad2746f39d6,exchange_traded_fund,TECI,TD Global Technology Innovators Index ETF - CAD,TSX,CAD,
sec-s-e98b88f2003c459092cf716b8bcf3b4f,exchange_traded_fund,TUHY,TD Active U.S. High Yield Bond ETF,TSX,CAD,
sec-s-33ee1e935ee0466babc69dd96a307fe2,exchange_traded_fund,TOCM,TD One Click Moderate ETF Portfolio,TSX,CAD,
sec-s-42e19a9cadc6424cbb0e1eec3114d075,exchange_traded_fund,TCLB,TD Canadian Long Term Federal Bond ETF,TSX,CAD,
sec-s-52c3502bbca645da94fb347db7d7f281,exchange_traded_fund,TGED,TD Active Global Enhanced Dividend ETF,TSX,CAD,
sec-s-97a638b9b7f54ce3baa01a6e8df5dec0,exchange_traded_fund,TOCA,TD One Click Aggressive ETF Portfolio,TSX,CAD,
sec-s-bf17976319dd4557ad6549361f28aafd,exchange_traded_fund,THE,TD International Equity CAD Hedged Index ETF,TSX,CAD,ETFs
sec-s-a0ba01327a364e7e953626b338fad5a3,exchange_traded_fund,TMEU,TD Morningstar ESG U.S. Equity Index ETF,TSX,CAD,
sec-s-3093026cac904fb28ed4fcdb1a421753,exchange_traded_fund,TCSB,TD Select Short Term Corporate Bond Ladder ETF,TSX,CAD,
sec-s-66288879e01f4dba95b6b060890dcdc0,exchange_traded_fund,TMUC,TD Morningstar ESG U.S. Corporate Bond Index ETF,TSX,CAD,
sec-s-016bd63df1954294b258be9b20560bfe,exchange_traded_fund,TQSM,TD Q U.S. Small Mid Capital Equity ETF,TSX,CAD,
sec-s-ae0f6ef2620646a2aeb6dce3bfb3340d,exchange_traded_fund,TMCC,TD Morningstar ESG Canada Corporate Bond Index ETF - CAD,TSX,CAD,
sec-s-bedb08f8b1154b2cbfcadb649a6e9ab0,exchange_traded_fund,TUSB,TD Select U Shares Short Term Corporate Bond Ladder ETF,TSX,CAD,
sec-s-e2df1da01ac448d1a8a28d0b4b90f61b,exchange_traded_fund,TEC,TD Global Tech Leaders Index ETF,TSX,CAD,ETFs
sec-s-f5c974eca0714ec4ac0ccad2746f39d6,exchange_traded_fund,TECI,TD Global Technology Innovators Index ETF - CAD,TSX,CAD,
sec-s-b091ecb55c534eb79702ba991f6ced70,exchange_traded_fund,TERM,Manulife Smart Short-Term Bond ETF,TSX,CAD,
sec-s-d02beabbcfcd4f6f947cb0b32a3ed5fc,exchange_traded_fund,TECE.B,Evolve Enhanced FANGMA Index ETF CAD Unhedged,TSX,CAD,Newly listed
sec-s-c369fd951c524037a51cabc977d45956,exchange_traded_fund,TECE,Evolve Enhanced FANGMA Index ETF CAD Hedged units,TSX,CAD,Newly listed
sec-s-1ae1e86531cc4879af959f727e2aca08,exchange_traded_fund,TECH,Evolve FANGMA Index ETF CAD Hedged,TSX,CAD,
sec-s-be15548871e249d28adcf4b26af46375,exchange_traded_fund,TECH.B,Evolve FANGMA Index ETF CAD Unhedged,TSX,CAD,
sec-s-0f51d63f79d8464f9e90316360905154,exchange_traded_fund,FHQ.F,First Trust AlphaDEX U.S. Technology Sector Index ETF Hedged,TSX,CAD,ETFs
sec-s-2505ed6548a7449089fcec36882b5101,exchange_traded_fund,XIT,BlackRock Canada iShares S&P/TSX Capped Information Tech Index ETF,TSX,CAD,ETFs
sec-s-27fc16577f804be6bbc41fc29f49d5cd,exchange_traded_fund,VLB,Vanguard Canadian Long-Term Bond Index ETF,TSX,CAD,
sec-s-289c42d482f1485f8f65ecb731b51237,exchange_traded_fund,FGB,CI First Asset Fund Corp - CI Short Term Government Bond Index Class ETF,TSX,CAD,ETFs
sec-s-3093026cac904fb28ed4fcdb1a421753,exchange_traded_fund,TCSB,TD Select Short Term Corporate Bond Ladder ETF,TSX,CAD,
sec-s-4934f0a7b0b14a2a8ac580d2883a6a9a,exchange_traded_fund,RPSB,RBC PH&N Short Term Canadian Bond ETF,TSX,CAD,ETFs
sec-s-51bd93e98e654db8936af441d54888aa,exchange_traded_fund,HBLK,Blockchain Technologies ETF Class A units,TSX,CAD,ETFs
sec-s-d5a3c6f5a9b34ff5963bce50b3d7fd68,exchange_traded_fund,TGRE,TD Active Global Real Estate Equity ETF,TSX,CAD,
sec-s-aa01e8140d3e4bbeb2f70d4db1ce2292,exchange_traded_fund,TGGR,TD Active Global Equity Growth ETF,TSX,CAD,
sec-s-52c3502bbca645da94fb347db7d7f281,exchange_traded_fund,TGED,TD Active Global Enhanced Dividend ETF,TSX,CAD,
sec-s-9621787f448b4d19a6a9c66b2ba4b6c2,exchange_traded_fund,TGFI,TD Active Global Income ETF,TSX,CAD,
sec-s-e57ad1b21425485b9d6cac0a8b0bd4b7,exchange_traded_fund,THU,TD U.S. Equity CAD Hedged Index ETF,TSX,CAD,
sec-s-bf17976319dd4557ad6549361f28aafd,exchange_traded_fund,THE,TD International Equity CAD Hedged Index ETF,TSX,CAD,ETFs
sec-s-50437748a61245868366b6ae24316170,exchange_traded_fund,TINF,TD Active Global Infrastructure Equity ETF,TSX,CAD,
sec-s-8509bf1de11f460d8f22bae225f1c54c,exchange_traded_fund,TILV,TD Q International Low Volatility ETF,TSX,CAD,
sec-s-f8fa22c54d90459bb0493c6cf02be32d,exchange_traded_fund,ICTE,Invesco S&P/TSX Composite ESG Tilt Index ETF,TSX,CAD,
sec-s-84b25c778e824679b6d9e2d735638d1b,exchange_traded_fund,IITE.F,Invesco S&P International Developed ESG Tilt Index ETF CAD Hedged,TSX,CAD,
sec-s-74eafb59a9f44165aa70f741eec1bb33,exchange_traded_fund,IUTE.F,Invesco S&P US Total Market ESG Tilt Index ETF CAD Hedged,TSX,CAD,
sec-s-aecfeebec34740afab4780c4104c55f0,exchange_traded_fund,ZTIP,BMO Short term U.S. Tips Index ETF - CAD,TSX,CAD,
sec-s-91b11e9e07d74e5f8edff2e84779f186,exchange_traded_fund,QTIP,Mackenzie US TIPS Index ETF CAD-Hedged Ser E,AEQUITAS NEO EXCHANGE,CAD,
sec-s-044c76e6953e49769bf1de29a4009ee2,exchange_traded_fund,XSTH,iShares 0-5 Year TIPS Bond Index ETF CAD-Hedged,TSX,CAD,
sec-s-78157948cb864a8aa92e67e7e0dac8a4,exchange_traded_fund,XSTP,iShares 0-5 Year TIPS Bond Index ETF,TSX,CAD,
sec-s-f29c8706a2664548879175a4a5b2c899,exchange_traded_fund,IUTE,Invesco S&P US Total Market ESG Tilt Index ETF,TSX,CAD,
sec-s-4548cea66e5949d685cd5e340683e367,exchange_traded_fund,ZTIP.F,BMO Short Term US TIPS Index ETF Hedged,TSX,CAD,
sec-s-4743b93f5ce7423586a3b6a2e1027cef,exchange_traded_fund,IXTE,Invesco S&P/TSX 60 ESG Tilt Index ETF,TSX,CAD,
sec-s-ae084af2ba3c4030814006a111041307,exchange_traded_fund,ISTE,Invesco S&P 500 ESG Tilt Index ETF,TSX,CAD,
sec-s-97d4b275ebee42228254b177088b54fd,exchange_traded_fund,ISTE.F,Invesco S&P 500 ESG Tilt Index ETF CAD Hedged,TSX,CAD,
sec-s-bc9c411fe0394b5c8b782491b89694aa,exchange_traded_fund,IITE,Invesco S&P International Developed ESG Tilt Index ETF,TSX,CAD,
sec-s-f2254cb7d75243f7b5472b698d8b542f,exchange_traded_fund,TLF,Brompton Tech Leaders Income ETF - CAD,TSX,CAD,ETFs
sec-s-ba1b2d9f6bac4e4c9c518d1d19a8c722,exchange_traded_fund,TLV,Invesco S&P/TSX Composite Low Volatility Index ETF,TSX,CAD,ETFs
sec-s-66288879e01f4dba95b6b060890dcdc0,exchange_traded_fund,TMUC,TD Morningstar ESG U.S. Corporate Bond Index ETF,TSX,CAD,
sec-s-31844b5ad585406299e6fc2b4cc13749,exchange_traded_fund,TMEI,TD Morningstar ESG International Equity Index ETF,TSX,CAD,
sec-s-039cb3a46bd44ad193f72e3360ca9d14,exchange_traded_fund,TMEC,TD Morningstar ESG Canada Equity Index ETF,TSX,CAD,
sec-s-ae0f6ef2620646a2aeb6dce3bfb3340d,exchange_traded_fund,TMCC,TD Morningstar ESG Canada Corporate Bond Index ETF - CAD,TSX,CAD,
sec-s-a0ba01327a364e7e953626b338fad5a3,exchange_traded_fund,TMEU,TD Morningstar ESG U.S. Equity Index ETF,TSX,CAD,
sec-s-26b48761e3144008a7bc444c1369e094,exchange_traded_fund,ZDH,BMO International Dividend Hedged To CAD ETF,TSX,CAD,ETFs
sec-s-43ebe51820c846f6b4da271ad4a86a4f,exchange_traded_fund,ZLD,BMO Low Volatility International Equity Hedged to CAD ETF,TSX,CAD,ETFs
sec-s-62bd711d1fa74c789be9ca3c2e932655,exchange_traded_fund,ZEQ,BMO MSCI Europe High Quality Hedged to CAD Index ETF,TSX,CAD,ETFs
sec-s-50d584db809546f49e020999bb6e07bd,exchange_traded_fund,ESGF,BMO ESG US Corporate Bond Hedged to CAD Index ETF,TSX,CAD,
sec-s-df23e09c9266436aa6a1ad93bfaa0677,exchange_traded_fund,ZUE,BMO S&P 500 Hedged to CAD Index ETF,TSX,CAD,
sec-s-69ec9f88f3e24ac580066205e929fca3,exchange_traded_fund,STPL,BMO Global Consumer Staples Hedged to CAD Index ETF,TSX,CAD,ETFs
sec-s-75ea034ef17a4bf6bb8f77655a57a3a8,exchange_traded_fund,ZWE,BMO Europe High Dividend Covered Call Hedged to CAD ETF,TSX,CAD,ETFs
sec-s-a0901e9ee4f84b80bd64a5632015a498,exchange_traded_fund,ZHP,BMO US Preferred Share Hedged to CAD Index ETF,TSX,CAD,ETFs
sec-s-63180c940bbb4038a4527a39912e6a2c,exchange_traded_fund,ZUB,BMO Equal Weight US Banks Hedged to CAD Index ETF,TSX,CAD,ETFs
sec-s-e2fc338f6026468c96ea10607799038a,exchange_traded_fund,ZLH,BMO Low Volatility US Equity Hedged to CAD ETF,TSX,CAD,ETFs
sec-s-ed857582b15c42ea9d1eb320b9df4bcb,exchange_traded_fund,ZDJ,BMO Dow Jones Industrial Average Hedged to CAD Index ETF,TSX,CAD,ETFs
sec-s-cbab48de28de431d9d54e76d02965626,exchange_traded_fund,ZDM,BMO MSCI EAFE Hedged to CAD Index ETF,TSX,CAD,ETFs
sec-s-33bab8ee4d6f4fe68fc94c452c657dcb,exchange_traded_fund,ZWS,BMO US High Dividend Covered Call Hedged to CAD ETF,TSX,CAD,ETFs
sec-s-413a3b941cca4038bcc3abf951b34124,exchange_traded_fund,ZPH,BMO US Put Write Hedged to CAD ETF,TSX,CAD,ETFs
sec-s-541d3f2690434bfd8f37eaba92ea7a71,exchange_traded_fund,ZEF,BMO Emerging Markets Bond Hedged to CAD Index ETF,TSX,CAD,ETFs
sec-s-b7bc64a74c9442a09d27f9d21a4213a3,exchange_traded_fund,DISC,BMO Global Consumer Discretionary Hedged to CAD Index ETF,TSX,CAD,ETFs
sec-s-0c2d3b0c05384906ad1d3e1d5f162045,exchange_traded_fund,ZWA,BMO Covered Call Dow Jones Industrial Average Hedged to CAD ETF,TSX,CAD,ETFs
sec-s-5f9014efdf2743e5aefa15c985f80dbf,exchange_traded_fund,ZUH,BMO Equal Weight US Health Care Hdgd to CAD Index ETF,TSX,CAD,ETFs
sec-s-c434be651eff4635a02c91967b0beacb,exchange_traded_fund,ZMU,BMO Mid-Term US IG Corporate Bond Hedged to CAD Index ETF,TSX,CAD,ETFs
sec-s-0df51f680db74212a3c8181418af2152,exchange_traded_fund,ZMT,BMO Equal Weight Global Base Metals Hedged to CAD Index ETF,TSX,CAD,ETFs
sec-s-6e0ee79beb03472da7359bf12324a3e7,exchange_traded_fund,ZSU,BMO Short-Term US IG Corporate Bond Hedged to CAD Index ETF,TSX,CAD,ETFs
sec-s-d54ed49b6c4f4e3aa8cfe3b90a61f2a3,exchange_traded_fund,ZHY,BMO High Yield US Corporate Bond Hedged to CAD Index ETF,TSX,CAD,ETFs
sec-s-ef7c1e4caffe499e8eb2178509419e58,exchange_traded_fund,TOWR,BMO Brookfield Global Real Estate Tech Fund,TSX,CAD,Newly listed
sec-s-aad5d3d840a14ea98dbf95ffadf51fa5,exchange_traded_fund,TOCC,TD One Click Conservative ETF Portfolio,TSX,CAD,
sec-s-33ee1e935ee0466babc69dd96a307fe2,exchange_traded_fund,TOCM,TD One Click Moderate ETF Portfolio,TSX,CAD,
sec-s-97a638b9b7f54ce3baa01a6e8df5dec0,exchange_traded_fund,TOCA,TD One Click Aggressive ETF Portfolio,TSX,CAD,
sec-s-090cb6fcd064412aaabd579ec0129309,exchange_traded_fund,HARB,Horizons Tactical Absolute Return Bond ETF Total Return Ser,TSX,CAD,
sec-s-430cea0abed04bfab4b0aea7af48b05e,exchange_traded_fund,XUU,BlackRock Canada iShares Core S&P U.S. Total Market Index ETF,TSX,CAD,
sec-s-df330917bea840f288e69678f1e9f146,exchange_traded_fund,CDLB,CI DoubleLine Total Return Bond USD Fund ETF CAD Hedged,TSX,CAD,
sec-s-f53d3b66769945228f1b89406a194aba,exchange_traded_fund,XUH,BlackRock Canada iShares Core S&P US Total Market Indx ETF CAD-Hedgd,TSX,CAD,
sec-s-74eafb59a9f44165aa70f741eec1bb33,exchange_traded_fund,IUTE.F,Invesco S&P US Total Market ESG Tilt Index ETF CAD Hedged,TSX,CAD,
sec-s-b671d71b4d754628a9662ef131f31173,exchange_traded_fund,VUS,Vanguard U.S. Total Market Index ETF CAD-hedged,TSX,CAD,ETFs
sec-s-090ab6865a2d4d8c941de9676060cbb8,exchange_traded_fund,IUCE.F,Invesco S&P US Total Market ESG Index ETF CAD Hedged,TSX,CAD,
sec-s-7d45a53d53ee412d880d202face011e5,exchange_traded_fund,IUCE,Invesco S&P US Total Market ESG Index ETF,TSX,CAD,
sec-s-f29c8706a2664548879175a4a5b2c899,exchange_traded_fund,IUTE,Invesco S&P US Total Market ESG Tilt Index ETF,TSX,CAD,
sec-s-c77b9d15e34e416b9c9b47b2286c2ef5,exchange_traded_fund,CDLB.B,CI DoubleLine Total Return Bond USD Fund - ETF Canadian Dollar Unhedged,TSX,CAD,
sec-s-b30f9b4b0e994bc4b5214f33b3e2ffa9,exchange_traded_fund,PBD,Purpose Total Return Bond Fund,TSX,CAD,ETFs
sec-s-07e67d4d79944ce982799e3c3ba6eae6,exchange_traded_fund,TPU,TD U.S. Equity Index ETF,TSX,CAD,
sec-s-074962391b884a3f90fa1a08e3828d1a,exchange_traded_fund,TPRF,TD Active Preferred Share ETF,TSX,CAD,
sec-s-7d04fa9ee67a4f7c8b0ded456a11492e,exchange_traded_fund,TPAY,TD Income Builder ETF,TSX,CAD,
sec-s-f4078a4c90204cd8805f6f05600bcbbc,exchange_traded_fund,TPE,TD International Equity Index ETF,TSX,CAD,ETFs
sec-s-016bd63df1954294b258be9b20560bfe,exchange_traded_fund,TQSM,TD Q U.S. Small Mid Capital Equity ETF,TSX,CAD,
sec-s-89e03ff4f7064ace99420d23552d418a,exchange_traded_fund,TQCD,TD Q Canadian Dividend ETF,TSX,CAD,
sec-s-2e9de4fe0c544b12bd4d68b6cb00703b,exchange_traded_fund,TQGM,TD Q Global Multifactor ETF,TSX,CAD,
sec-s-8acedc96f76c48ab819d4892e04309fe,exchange_traded_fund,TQGD,TD Q Global Dividend ETF,TSX,CAD,
sec-s-c92cfcc367e749c283dbd56d025f47c3,exchange_traded_fund,TRVL,Harvest Travel & Leisure Index ETF -Class A,TSX,CAD,
sec-s-0f51d63f79d8464f9e90316360905154,exchange_traded_fund,FHQ.F,First Trust AlphaDEX U.S. Technology Sector Index ETF Hedged,TSX,CAD,ETFs
sec-s-158c6f645584464580634df5211c2847,exchange_traded_fund,FDE,First Trust AlphaDEX Emerging Market Dividend ETF CAD-Hedged,TSX,CAD,ETFs
sec-s-1cc1024915ca4cad812f64e447d031ac,exchange_traded_fund,FGRO,Fidelity Investment Trust - Series L,AEQUITAS NEO EXCHANGE,CAD,
sec-s-45ffb52df296451f9e023b9695ed80c2,exchange_traded_fund,FEBB.F,First Trust Cboe Vest U.S. Equity Buffer ETF-Feb,TSX,CAD,
sec-s-4a40b597c6e24bae993111c7a5f08674,exchange_traded_fund,EUR,First Trust AlphaDEX European Dividend Index ETF CAD-Hedged,TSX,CAD,ETFs
sec-s-4e2781ba18e3449dad1ca8dea38531af,exchange_traded_fund,MNS,Royal Canadian Mint - Canadian Silver Reserves Exchange Traded Receipts,TSX,CAD,
sec-s-115f4f3280d94de799f5dcea64b8eb79,exchange_traded_fund,REIT,Invesco S&P/TSX REIT Income Index ETF,TSX,CAD,
sec-s-124e09c2b11a4619bb1bd3373b399323,exchange_traded_fund,HXU,BetaPro S&P/TSX 60 2x Daily Bull ETF,TSX,CAD,
sec-s-1a1919300afd4e0c845d33ebeac25265,exchange_traded_fund,HXD,BetaPro S&P/TSX 60 -2x Daily Bear ETF,TSX,CAD,
sec-s-2505ed6548a7449089fcec36882b5101,exchange_traded_fund,XIT,BlackRock Canada iShares S&P/TSX Capped Information Tech Index ETF,TSX,CAD,ETFs
sec-s-2c1b8d0eaee7470dbcbe791afab9581e,exchange_traded_fund,XFN,BlackRock Canada iShares S&P/TSX Capped Financials Index ETF,TSX,CAD,ETFs
sec-s-3a14f707d5684a299df1427f0d758725,exchange_traded_fund,XEG,BlackRock Canada iShares S&P/TSX Capped Energy Index ETF,TSX,CAD,ETFs
sec-s-6229f2c6a14548d0bc22417a2636009c,exchange_traded_fund,XCS,BlackRock Canada iShares S&P/TSX SmallCap Index ETF,TSX,CAD,ETFs
sec-s-f75cd5798a5b44dc9798f7dc89705d2e,exchange_traded_fund,HEU,BetaPro S&P/TSX Capped Energy 2x Daily Bull ETF,TSX,CAD,
sec-s-f8fa22c54d90459bb0493c6cf02be32d,exchange_traded_fund,ICTE,Invesco S&P/TSX Composite ESG Tilt Index ETF,TSX,CAD,
sec-s-f00efd87ee46422d9dee55adac163caf,exchange_traded_fund,CPD,BlackRock iShares S&P/TSX Canadian Preferred Share Index ETF,TSX,CAD,ETFs
sec-s-c6ec3b6385454cd982201447e39b96e0,exchange_traded_fund,HXT,Horizons S&P TSX 60 Index ETF - ETF Shares,TSX,CAD,
sec-s-85c3b9685e064bd687f218af920219b8,exchange_traded_fund,XPF,iShares S&P/TSX N,TSX,CAD,ETFs
sec-s-7fe961cdca1d423e87369e633ec5154d,exchange_traded_fund,XIU,BlackRock Canada iShares S&P/TSX 60 Index ETF,TSX,CAD,"Fractional Trading, ETFs"
sec-s-b335f1fe1c11429f9968d819330a6d2a,exchange_traded_fund,HXE,Horizons S&P/TSX Capped Energy Index ETF,TSX,CAD,
sec-s-8d6f57173cf844e2851b23a80fa732f3,exchange_traded_fund,ESGC,Invesco S&P/TSX Composite ESG Index ETF,TSX,CAD,
sec-s-bc179a31a3ad46049c1248968d34d237,exchange_traded_fund,HED,BetaPro S&P/TSX Capped Energy -2x Daily Bear ETF,TSX,CAD,
sec-s-ba1b2d9f6bac4e4c9c518d1d19a8c722,exchange_traded_fund,TLV,Invesco S&P/TSX Composite Low Volatility Index ETF,TSX,CAD,ETFs
sec-s-0ebc4205c3444315b070694bcb732b84,exchange_traded_fund,XGD,BlackRock Canada iShares S&P/TSX Global Gold Index ETF,TSX,CAD,ETFs
sec-s-00b0ce0548dc4d3b89734a8aa5ac525b,exchange_traded_fund,CDZ,iShares S&P/TSX Canadian Dividend ETF,TSX,CAD,ETFs
sec-s-09742546e008479c97bdbc437655935e,exchange_traded_fund,HIX,BetaPro S&P/TSX 60 Daily Inverse ETF NEW,TSX,CAD,
sec-s-77c77dfdd2b64c4b9112eaa15ae8635d,exchange_traded_fund,XRE,BlackRock Canada iShares S&P/TSX Capped REIT Index ETF,TSX,CAD,ETFs
sec-s-7eb8446fc9ed42a9ba8b1036959d7055,exchange_traded_fund,SIXT,Evolve S&P/TSX 60 Cleanbeta Fund CAD Unhedged,TSX,CAD,
sec-s-660d8eee57044191ba9a543fb371a7cd,exchange_traded_fund,HFD,BetaPro S&P/TSX Capped Financials -2x Daily Bear ETF,TSX,CAD,
sec-s-de7fd2e019084adfac48ad778a2d1158,exchange_traded_fund,XIC,BlackRock iShares Core S&P/TSX Capped Composite Index ETF,TSX,CAD,ETFs
sec-s-f0b67eec436a47d0ad3bb6d00045a55b,exchange_traded_fund,HXF,Horizons S&P/TSX Capped Financials Index ETF,TSX,CAD,
sec-s-f54743f77a7e422abec16587af947fec,exchange_traded_fund,ZCN,BMO SP TSX CAPPED COMP IDX ETF,TSX,CAD,ETFs
sec-s-fc5a2d3d2ae540dd8a11655c698b7ac5,exchange_traded_fund,XBM,BlackRock Canada iShares S&P/TSX Global Base Metals Index ETF,TSX,CAD,ETFs
sec-s-d7f76e2f20914ee8a13b065827e31925,exchange_traded_fund,XMA,BlackRock Canada iShares S&P/TSX Capped Materials Index ETF,TSX,CAD,ETFs
sec-s-4698171c020a4de696acb5851d17fdd9,exchange_traded_fund,XMD,BlackRock Canada iShares S&P/TSX Completion Index ETF,TSX,CAD,ETFs
sec-s-4743b93f5ce7423586a3b6a2e1027cef,exchange_traded_fund,IXTE,Invesco S&P/TSX 60 ESG Tilt Index ETF,TSX,CAD,
